,#,hydrophobicity_PRAM900101.G1,hydrophobicity_PRAM900101.G2,hydrophobicity_PRAM900101.G3,hydrophobicity_ARGP820101.G1,hydrophobicity_ARGP820101.G2,hydrophobicity_ARGP820101.G3,hydrophobicity_ZIMJ680101.G1,hydrophobicity_ZIMJ680101.G2,hydrophobicity_ZIMJ680101.G3,hydrophobicity_PONP930101.G1,hydrophobicity_PONP930101.G2,hydrophobicity_PONP930101.G3,hydrophobicity_CASG920101.G1,hydrophobicity_CASG920101.G2,hydrophobicity_CASG920101.G3,hydrophobicity_ENGD860101.G1,hydrophobicity_ENGD860101.G2,hydrophobicity_ENGD860101.G3,hydrophobicity_FASG890101.G1,hydrophobicity_FASG890101.G2,hydrophobicity_FASG890101.G3,normwaalsvolume.G1,normwaalsvolume.G2,normwaalsvolume.G3,polarity.G1,polarity.G2,polarity.G3,polarizability.G1,polarizability.G2,polarizability.G3,charge.G1,charge.G2,charge.G3,secondarystruct.G1,secondarystruct.G2,secondarystruct.G3,solventaccess.G1,solventaccess.G2,solventaccess.G3,uniprot_ID,CHEMBL_ID
0,sp|Q16539|MK14_HUMAN,0.325,0.3416666666666667,0.33333333333333337,0.3694444444444445,0.3111111111111111,0.3194444444444444,0.5055555555555555,0.18888888888888888,0.3055555555555556,0.42777777777777776,0.19722222222222224,0.375,0.5222222222222223,0.3555555555555556,0.12222222222222218,0.44722222222222224,0.2333333333333333,0.3194444444444445,0.3416666666666667,0.18055555555555555,0.4777777777777778,0.3527777777777778,0.3861111111111111,0.261111111111111,0.375,0.26666666666666666,0.3583333333333333,0.29444444444444445,0.4444444444444444,0.2611111111111111,0.10555555555555557,0.7555555555555555,0.13888888888888895,0.4638888888888889,0.2777777777777778,0.2583333333333333,0.4138888888888889,0.325,0.2611111111111111,Q16539,CHEMBL260
0,sp|P23219|PGH1_HUMAN,0.27378964941569284,0.3739565943238731,0.35225375626043404,0.3572621035058431,0.27378964941569284,0.3689482470784641,0.4707846410684474,0.17696160267111852,0.3522537562604341,0.4006677796327212,0.2020033388981636,0.3973288814691153,0.5308848080133556,0.3238731218697829,0.14524207011686147,0.4257095158597663,0.2387312186978297,0.33555926544240394,0.2971619365609349,0.2337228714524207,0.4691151919866445,0.3606010016694491,0.3555926544240401,0.2838063439065108,0.3973288814691152,0.2988313856427379,0.3038397328881469,0.2621035058430718,0.4540901502504174,0.2838063439065108,0.09682804674457428,0.8030050083472454,0.10016694490818023,0.4273789649415693,0.2938230383973289,0.2787979966611018,0.4390651085141904,0.27378964941569284,0.2871452420701168,P23219,CHEMBL221
0,sp|P36897|TGFR1_HUMAN,0.2803180914512923,0.3757455268389662,0.3439363817097415,0.3558648111332008,0.3697813121272366,0.27435387673956263,0.5208747514910537,0.22067594433399598,0.2584493041749503,0.389662027833002,0.24055666003976145,0.36978131212723664,0.5109343936381711,0.3399602385685885,0.14910536779324055,0.3817097415506958,0.2902584493041749,0.32803180914512925,0.3081510934393638,0.2027833001988072,0.489065606361829,0.4055666003976143,0.3518886679920477,0.2425447316103379,0.3697813121272366,0.3180914512922465,0.31212723658051683,0.3240556660039761,0.43339960238568587,0.242544731610338,0.11133200795228627,0.7793240556660039,0.1093439363817098,0.4393638170974155,0.3121272365805169,0.2485089463220677,0.4612326043737575,0.2803180914512923,0.2584493041749503,P36897,CHEMBL4439
0,sp|P04049|RAF1_HUMAN,0.3040123456790124,0.3858024691358025,0.3101851851851852,0.4027777777777778,0.3271604938271605,0.2700617283950617,0.5308641975308642,0.21296296296296294,0.2561728395061728,0.462962962962963,0.2037037037037037,0.3333333333333333,0.5787037037037037,0.2916666666666667,0.1296296296296296,0.4182098765432099,0.2854938271604938,0.29629629629629634,0.3626543209876543,0.21604938271604934,0.4212962962962964,0.39351851851851855,0.33796296296296297,0.26851851851851843,0.3333333333333333,0.3271604938271605,0.33950617283950624,0.31635802469135804,0.41512345679012347,0.2685185185185185,0.12037037037037035,0.7901234567901234,0.08950617283950624,0.4182098765432099,0.2824074074074074,0.2993827160493828,0.3858024691358025,0.3040123456790124,0.31018518518518523,P04049,CHEMBL1906
0,sp|P45984|MK09_HUMAN,0.330188679245283,0.3419811320754717,0.32783018867924524,0.3938679245283019,0.3231132075471698,0.2830188679245283,0.5094339622641509,0.2216981132075472,0.2688679245283019,0.4669811320754717,0.16745283018867926,0.365566037735849,0.5518867924528302,0.3136792452830189,0.13443396226415089,0.4410377358490566,0.2452830188679245,0.3136792452830189,0.375,0.17688679245283018,0.4481132075471698,0.3702830188679245,0.3820754716981132,0.2476415094339623,0.36556603773584906,0.2806603773584906,0.35377358490566035,0.2971698113207547,0.45518867924528295,0.2476415094339623,0.10849056603773584,0.7547169811320755,0.1367924528301886,0.429245283018868,0.2971698113207547,0.2735849056603773,0.3962264150943397,0.330188679245283,0.2735849056603773,P45984,CHEMBL4179
0,sp|P06239|LCK_HUMAN,0.3320235756385069,0.36345776031434185,0.3045186640471513,0.4145383104125737,0.2691552062868369,0.31630648330058936,0.5481335952848723,0.15717092337917485,0.2946954813359529,0.44990176817288796,0.2082514734774067,0.34184675834970524,0.5795677799607073,0.2829076620825147,0.13752455795677798,0.4557956777996071,0.26129666011787817,0.2829076620825148,0.34381139489194495,0.2357563850687623,0.4204322200392927,0.3713163064833006,0.3791748526522593,0.2495088408644401,0.3418467583497053,0.3025540275049116,0.35559921414538304,0.2907662082514735,0.4597249508840864,0.2495088408644401,0.10216110019646366,0.7603143418467584,0.13752455795677798,0.4302554027504912,0.2770137524557957,0.2927308447937131,0.4106090373280943,0.3320235756385069,0.25736738703339884,P06239,CHEMBL258
0,sp|P00533|EGFR_HUMAN,0.3132231404958677,0.3694214876033058,0.3173553719008265,0.40165289256198333,0.3173553719008265,0.2809917355371901,0.5214876033057851,0.20826446280991734,0.27024793388429746,0.4479338842975207,0.2049586776859504,0.3471074380165289,0.5677685950413223,0.28512396694214875,0.14710743801652898,0.4305785123966942,0.2628099173553719,0.3066115702479339,0.328099173553719,0.2396694214876033,0.4322314049586777,0.4140495867768595,0.3652892561983471,0.22066115702479344,0.3471074380165289,0.3140495867768595,0.3388429752066116,0.30247933884297523,0.4768595041322314,0.22066115702479344,0.10413223140495867,0.7818181818181819,0.1140495867768595,0.40578512396694216,0.28760330578512394,0.30661157024793395,0.4264462809917355,0.3132231404958677,0.2603305785123967,P00533,CHEMBL203
0,sp|Q15759|MK11_HUMAN,0.32142857142857145,0.36813186813186816,0.31043956043956045,0.36813186813186816,0.31868131868131866,0.3131868131868132,0.521978021978022,0.17857142857142858,0.2994505494505494,0.4258241758241758,0.21978021978021975,0.3543956043956044,0.5412087912087912,0.35714285714285715,0.10164835164835168,0.456043956043956,0.2472527472527473,0.2967032967032968,0.36538461538461536,0.17582417582417584,0.4587912087912087,0.3598901098901099,0.3928571428571429,0.2472527472527472,0.3543956043956044,0.2967032967032967,0.3489010989010988,0.2857142857142857,0.467032967032967,0.2472527472527473,0.10989010989010987,0.7527472527472527,0.13736263736263732,0.489010989010989,0.25,0.2609890109890109,0.4148351648351649,0.32142857142857145,0.26373626373626363,Q15759,CHEMBL3961
0,sp|P09917|LOX5_HUMAN,0.3308605341246291,0.3264094955489614,0.34272997032640945,0.3635014836795252,0.31454005934718104,0.32195845697329384,0.5029673590504451,0.19732937685459945,0.2997032640949555,0.4213649851632048,0.1913946587537092,0.3872403560830861,0.5237388724035609,0.3175074183976261,0.15875370919881301,0.4510385756676558,0.228486646884273,0.3204747774480712,0.34124629080118696,0.1824925816023739,0.4762611275964391,0.34124629080118696,0.3813056379821959,0.2774480712166172,0.3872403560830861,0.25667655786350146,0.3560830860534125,0.271513353115727,0.4510385756676558,0.27744807121661724,0.10979228486646883,0.7537091988130564,0.13649851632047472,0.4272997032640949,0.32047477744807124,0.2522255192878338,0.4317507418397626,0.3308605341246291,0.23738872403560835,P09917,CHEMBL215
0,sp|P29323|EPHB2_HUMAN,0.3071090047393365,0.3838862559241705,0.3090047393364928,0.4170616113744076,0.3194312796208531,0.2635071090047393,0.5573459715639809,0.1924170616113744,0.2502369668246446,0.437914691943128,0.2161137440758294,0.34597156398104256,0.5696682464454976,0.2890995260663507,0.14123222748815167,0.4075829383886256,0.2966824644549763,0.2957345971563981,0.33649289099526064,0.23317535545023696,0.4303317535545024,0.4132701421800948,0.3450236966824645,0.2417061611374407,0.3459715639810427,0.33175355450236965,0.3222748815165877,0.33649289099526064,0.4218009478672986,0.2417061611374407,0.10426540284360188,0.7838862559241706,0.11184834123222752,0.3914691943127962,0.3109004739336493,0.2976303317535546,0.41800947867298577,0.3071090047393365,0.2748815165876777,P29323,CHEMBL3290
