,#,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Schneider.Xd.6,Schneider.Xd.7,Schneider.Xd.8,Schneider.Xd.9,Schneider.Xd.10,Schneider.Xd.11,Schneider.Xd.12,Schneider.Xd.13,Schneider.Xd.14,Schneider.Xd.15,Schneider.Xd.16,Schneider.Xd.17,Schneider.Xd.18,Schneider.Xd.19,Schneider.Xd.20,Schneider.Xd.21,Schneider.Xd.22,Schneider.Xd.23,Schneider.Xd.24,Schneider.Xd.25,Schneider.Xd.26,Schneider.Xd.27,Schneider.Xd.28,Schneider.Xd.29,Schneider.Xd.30,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5,Grantham.Xd.6,Grantham.Xd.7,Grantham.Xd.8,Grantham.Xd.9,Grantham.Xd.10,Grantham.Xd.11,Grantham.Xd.12,Grantham.Xd.13,Grantham.Xd.14,Grantham.Xd.15,Grantham.Xd.16,Grantham.Xd.17,Grantham.Xd.18,Grantham.Xd.19,Grantham.Xd.20,Grantham.Xd.21,Grantham.Xd.22,Grantham.Xd.23,Grantham.Xd.24,Grantham.Xd.25,Grantham.Xd.26,Grantham.Xd.27,Grantham.Xd.28,Grantham.Xd.29,Grantham.Xd.30,uniprot_ID,CHEMBL_ID,Descriptor calculation failed.
0,sp|Q16539|MK14_HUMAN,0.06497748071552192,0.04938288534379666,0.03638738920069228,0.07017567917276367,0.010396396914483508,0.03898648842931315,0.05977928225828018,0.03898648842931315,0.031189190743450525,0.0571801830296593,0.11176126683069773,0.04938288534379666,0.02859009151482965,0.0337882899720714,0.044184686886554914,0.05198198457241754,0.04938288534379666,0.012995496143104385,0.03898648842931315,0.0571801830296593,2.4091320675791998e-06,1.8309403713601918e-06,1.3491139578443515e-06,2.601862632985536e-06,3.8546113081267187e-07,1.4454792405475196e-06,2.216401502172864e-06,1.4454792405475196e-06,1.1563833924380155e-06,2.1200362194696952e-06,4.143707156236223e-06,1.8309403713601918e-06,1.0600181097348476e-06,1.2527486751411836e-06,1.6382098059538558e-06,1.92730565406336e-06,1.8309403713601918e-06,4.8182641351584e-07,1.4454792405475196e-06,2.1200362194696952e-06,0.03488509581141355,0.03750034506291135,0.031181186297556163,0.03386624917370412,0.03500473832683523,0.03530150399657901,0.03468592267896562,0.03460225455587719,0.03396252474742077,0.033311803088416615,0.033724018666616284,0.033661378036017243,0.030811894843117086,0.03499913414907846,0.03256018023879854,0.033654516933873516,0.03592975670266172,0.031269592318628366,0.03361084634881436,0.034945404530184764,0.03144731664460209,0.034221061566160366,0.032414503586043475,0.03033295181069122,0.033072230337288684,0.030744360628490362,0.030513686933211343,0.03128170568049332,0.032301795207453875,0.031602941869474536,0.034673847653349264,0.03733238270909252,0.032437662358637424,0.034025184025889416,0.034390591541371564,0.034655200971146195,0.034080565153858926,0.03596422697138603,0.03262233678640978,0.033693513995881656,0.033901489549011635,0.03289209212228076,0.033563893054117624,0.03417843373497227,0.0314360416102207,0.03457810874498365,0.034506268426728444,0.03159146917469264,0.033558120773683704,0.03395009619760711,0.033218086237137304,0.033631262023255414,0.03317969430850836,0.030896559848063557,0.03247158293814894,0.03153924882799579,0.03129153223227903,0.033758705109630346,0.03179230406037431,0.030189402494002895,Q16539,CHEMBL260,
0,sp|P23219|PGH1_HUMAN,0.040435228299846415,0.053374501355797264,0.030730773507883277,0.03881781916785256,0.02102631871592013,0.043670046563834115,0.058226728751778825,0.07278341093972354,0.02911336437588942,0.040435228299846415,0.11968827576754534,0.040435228299846415,0.02911336437588942,0.0630789561477604,0.07440082007171739,0.053374501355797264,0.04852227395981569,0.016174091319938563,0.043670046563834115,0.051757092223803404,1.4024609947968866e-06,1.8512485131318905e-06,1.0658703560456338e-06,1.3463625550050112e-06,7.292797172943811e-07,1.5146578743806375e-06,2.019543832507517e-06,2.524429790634396e-06,1.0097719162537584e-06,1.4024609947968866e-06,4.151284544598784e-06,1.4024609947968866e-06,1.0097719162537584e-06,2.187839151883143e-06,2.5805282304262713e-06,1.8512485131318905e-06,1.6829531937562642e-06,5.609843979187547e-07,1.5146578743806375e-06,1.795150073340015e-06,0.034484280323819214,0.03609166313660386,0.035030008398154316,0.03217205632811688,0.03315073749287236,0.03278272159995147,0.033180714391983834,0.0335686527218881,0.03447782540571436,0.03321962213909942,0.03292049897945123,0.03306710741281163,0.032718510780893106,0.032067381652617105,0.03412458131039589,0.03393060074270942,0.0332471124334114,0.03250078389755342,0.03283356647342482,0.03512754722630468,0.033372022352820656,0.031084531454082926,0.03260504014931079,0.034346238821408206,0.033012005841984764,0.032831248079175014,0.033857110523979043,0.03205050722314296,0.03203364476249647,0.03249426881182887,0.033641364817370935,0.03502235693925948,0.03555942657229495,0.032271166035298365,0.0330290559568866,0.03129656784079411,0.03435894240012473,0.034144831484971085,0.03433736133033681,0.03244595755400189,0.033519137536752404,0.03304708038559173,0.03371414693315692,0.032124429346334755,0.0342128059644669,0.0335883293523917,0.0340600835719775,0.03300720000474368,0.034081799278020936,0.03479690852942389,0.033439747024758944,0.03125975604460268,0.032180337051431335,0.032953581115990616,0.03329758796848235,0.0334095155755551,0.03456594003311278,0.030966400473399026,0.03205735805171959,0.03361076872830845,P23219,CHEMBL221,
0,sp|P36897|TGFR1_HUMAN,0.08451582445408037,0.0595452399562839,0.03265384126634924,0.04802035480345476,0.03649546965062562,0.024970584497796475,0.0576244257641457,0.0576244257641457,0.030733027074211043,0.06530768253269847,0.09027826703049496,0.04802035480345476,0.02881221288207285,0.026891398689934662,0.04225791222704019,0.0595452399562839,0.06338686834056027,0.015366513537105522,0.024970584497796475,0.06914931091697485,2.802720200473989e-06,1.9746437776066742e-06,1.0828691683649505e-06,1.5924546593602213e-06,1.210265541113768e-06,8.28076422867315e-07,1.9109455912322654e-06,1.9109455912322654e-06,1.0191709819905417e-06,2.165738336729901e-06,2.9938147595972166e-06,1.5924546593602213e-06,9.554727956161327e-07,8.917746092417238e-07,1.4013601002369949e-06,1.9746437776066742e-06,2.1020401503554922e-06,5.095854909952709e-07,8.28076422867315e-07,2.2931347094787186e-06,0.03267921022771047,0.03450560948737399,0.03604054958772075,0.03418046865911667,0.03331509173230804,0.032913677101213686,0.03491701734638431,0.03500556726480472,0.03373636316427641,0.033147626699454966,0.033837850150443716,0.03140537158669938,0.03297364184698953,0.033795598192740695,0.032769680960323004,0.032066540225973536,0.0320704665622637,0.033352026300082965,0.0336382769796363,0.03281838339624606,0.0344873440810581,0.03275692560159873,0.034475503029889235,0.033094619911008746,0.0312444645976611,0.03232499864498084,0.033968526597400434,0.032406801703551376,0.03158102236131365,0.03256996180763698,0.032465143826905886,0.03437939535401098,0.03273284182496297,0.03453379338796391,0.032969123877500214,0.03314165678511393,0.035975582727092746,0.03562751672728705,0.03429484875123623,0.033626399983423184,0.03332882116613785,0.031724665149940656,0.030950095203627844,0.03368447998975937,0.03154599173716044,0.03331614522704935,0.03390330873923002,0.032552977256097564,0.03309412519844135,0.034011022372389135,0.034579369440314804,0.034331201306200106,0.03368492587706399,0.03316795776626792,0.031542558404914864,0.032831153605813235,0.03322382744553692,0.033578893876025154,0.032483584451861267,0.03271852884248465,P36897,CHEMBL4439,
0,sp|P04049|RAF1_HUMAN,0.04989061543461863,0.058694841687786624,0.04108638918145063,0.0425537602236453,0.02054319459072532,0.048423244392423966,0.0425537602236453,0.0513579864768133,0.033749533970477315,0.0469558733502293,0.07923803627851195,0.05576009960339729,0.029347420843893312,0.0425537602236453,0.052825357519007965,0.09684648878484793,0.06016221272998129,0.013206339379751991,0.022010565632919983,0.06309695481437062,1.8006794927619331e-06,2.1184464620728627e-06,1.4829125234510038e-06,1.5358736850028254e-06,7.414562617255019e-07,1.7477183312101113e-06,1.5358736850028254e-06,1.8536406543137544e-06,1.2181067156918958e-06,1.6947571696582899e-06,2.8599027237983643e-06,2.012524138969219e-06,1.0592232310364314e-06,1.5358736850028254e-06,1.9066018158655758e-06,3.4954366624202226e-06,2.171407623624684e-06,4.7665045396639394e-07,7.944174232773234e-07,2.277329946728327e-06,0.03455115275460699,0.034521397257876195,0.03339069425159274,0.03387435207301689,0.03348275872488818,0.034029881957995375,0.03385005402266628,0.032976215491215745,0.033713052925311765,0.03337112788590479,0.03352469002631573,0.033706753648164715,0.03432864295756217,0.0340542935828646,0.03311548705178391,0.03306025432533303,0.03308398787804371,0.03348492162980438,0.03422709222395316,0.03191382799812114,0.032921348580365765,0.03307958811271077,0.03304899225258422,0.031333324568334785,0.03231741813167953,0.03304219260191177,0.0316539650973005,0.032339588934230244,0.03294117041535214,0.033594401596314105,0.0339536019232867,0.034578776658709016,0.03412911521266944,0.03600117046285476,0.03411706125230024,0.03518743280784333,0.03398056445063273,0.03448168825735222,0.03361980361037404,0.03287903054763255,0.033061698889940934,0.03312610495850411,0.033355569783159685,0.0332173093748125,0.033552527046854755,0.03212291993250566,0.03414431506603481,0.0348832080075412,0.03385340470174681,0.032971156488151944,0.03215619543030867,0.032743063357580565,0.031052431862407158,0.031302292030376336,0.03225553997714758,0.032993029447872836,0.032221528319199,0.03305038638583347,0.0322940480377119,0.032714972757493466,P04049,CHEMBL1906,
0,sp|P45984|MK09_HUMAN,0.05694022048571198,0.04099695874971262,0.03416413229142718,0.06377304694399741,0.022776088194284786,0.047829785207998056,0.06832826458285436,0.04099695874971262,0.022776088194284786,0.06377304694399741,0.08199391749942524,0.06377304694399741,0.031886523471998704,0.029608914652570224,0.047829785207998056,0.07743869986056827,0.047829785207998056,0.013665652916570872,0.036441741110855665,0.07288348222171133,2.0181451755638168e-06,1.4530645264059481e-06,1.2108871053382902e-06,2.260322596631475e-06,8.072580702255269e-07,1.6952419474736063e-06,2.4217742106765804e-06,1.4530645264059481e-06,8.072580702255269e-07,2.260322596631475e-06,2.9061290528118963e-06,2.260322596631475e-06,1.1301612983157377e-06,1.049435491293185e-06,1.6952419474736063e-06,2.7446774387667912e-06,1.6952419474736063e-06,4.843548421353161e-07,1.291612912360843e-06,2.583225824721686e-06,0.03386677315022376,0.035528710369389316,0.032891363713932684,0.033093639747512275,0.03461146445728085,0.03530815128653349,0.03444573652914399,0.03536359990100338,0.033297773171084136,0.03235391613305127,0.03541489848444335,0.03237393677009577,0.03136837315960076,0.032458090999560464,0.03200753305633583,0.03481942312486493,0.033883649320532214,0.03262464661074233,0.03396145016019503,0.0343672116376374,0.033103955721138105,0.031234828755125926,0.03197249796643183,0.03413194330150394,0.03292621249543521,0.03195916393335938,0.031628200723873234,0.03208264199013496,0.032416404380860214,0.032226200129545315,0.035610090897016534,0.03656584408926004,0.03397712890966082,0.03416099000773539,0.03416091735450907,0.03389315792519597,0.03426259958103468,0.034182576088533215,0.033729252246617374,0.03286092510337928,0.0351024305143938,0.03301591058028189,0.032700062787725435,0.033468451381869616,0.03067159278144345,0.03465127012410616,0.032939624692645574,0.032678654303703064,0.033891777513895875,0.033728759819194536,0.03271183261038933,0.031304571906887985,0.032662113585844144,0.0335435828904655,0.03297380399933892,0.032142142517650484,0.03271735425558967,0.0310411797437348,0.033268558138520365,0.03138276292357002,P45984,CHEMBL4179,
0,sp|P06239|LCK_HUMAN,0.050141886442342465,0.051932668100997545,0.04297875980772211,0.04656032312503229,0.01611703492789579,0.041187978149067016,0.07879439298082387,0.06625892137023827,0.02148937990386105,0.050141886442342465,0.0877483012740993,0.041187978149067016,0.019698598245205968,0.039397196490411936,0.05730501307696281,0.05372344975965264,0.04835110478368737,0.019698598245205968,0.03402485151444667,0.0447695414663772,1.8587159225678062e-06,1.925098634088085e-06,1.5931850764866909e-06,1.7259504995272488e-06,5.974444036825092e-07,1.5268023649664125e-06,2.9208393068922667e-06,2.4561603262503153e-06,7.965925382433454e-07,1.8587159225678062e-06,3.252752864493661e-06,1.5268023649664125e-06,7.302098267230669e-07,1.4604196534461338e-06,2.124246768648921e-06,1.991481345608364e-06,1.7923332110475273e-06,7.302098267230669e-07,1.2612715188852971e-06,1.65956778800697e-06,0.0349743973719136,0.036089524094806535,0.032406862915269695,0.03401959897276368,0.0345298723570983,0.033216489092166415,0.03295372214796885,0.03401350816618618,0.03489574015280784,0.0336062486013749,0.03341941062042608,0.03257885836059707,0.03298033531235441,0.03355634399350234,0.0335421986091806,0.03116123441162752,0.03381187456809545,0.033734113814287994,0.03300601530041772,0.0345786405349303,0.032709609597231286,0.033790246760769416,0.03161628975983025,0.031618853980087236,0.03330912586921233,0.034213079858275236,0.031228685456347955,0.032045150986555415,0.0327601671240966,0.03184301955116353,0.034448352232402786,0.03563897926968821,0.03404105446759897,0.03503034274084338,0.0352241802584826,0.03486547463851162,0.0343911037819877,0.035108143278745146,0.03467450485401008,0.03367373900994381,0.03298801887648163,0.03212262065774752,0.032091420783332984,0.03332809086932887,0.033506481129997316,0.031649537625827104,0.032602733618817936,0.033560450274463305,0.03261785560050225,0.034375464015153526,0.033656592355558124,0.03309846643190907,0.0320912946561811,0.031270359577623266,0.03149398301792163,0.03382526418726,0.032530894248410686,0.03204732274807007,0.032104199455300644,0.0319430089551871,P06239,CHEMBL258,
0,sp|P00533|EGFR_HUMAN,0.05742847899579377,0.04785706582982815,0.05264277241281096,0.04865468359365861,0.04785706582982815,0.03908327042769299,0.06141656781494612,0.06779750992558987,0.024726150678744542,0.05503562570430237,0.08853557178518208,0.05264277241281096,0.019940444095761727,0.028714239497896886,0.05982133228728517,0.0669998921617594,0.05104753688515002,0.0103690309297961,0.028714239497896886,0.055833243468132836,1.8260349165114391e-06,1.5216957637595325e-06,1.6738653401354857e-06,1.5470573598221912e-06,1.5216957637595325e-06,1.242718207070285e-06,1.952842896824733e-06,2.1557356653260044e-06,7.862094779424251e-07,1.7499501283234627e-06,2.815137162955136e-06,1.6738653401354857e-06,6.340399015664719e-07,9.130174582557196e-07,1.902119704699416e-06,2.1303740692633457e-06,1.6231421480101682e-06,3.297007488145654e-07,9.130174582557196e-07,1.7753117243861214e-06,0.033052448536853976,0.034546182338599137,0.032372211712667034,0.03363884969897698,0.03285887755317394,0.0330613445272975,0.034192563767282164,0.03369284291802575,0.03282029359146643,0.03292786845879776,0.032601024400338824,0.034149675780359205,0.033946440540805464,0.03429949543564878,0.034230454599152915,0.0326574103929173,0.0336302165235866,0.03353318105833936,0.033599817954656774,0.032982942051107675,0.033466586754810485,0.03376163760967964,0.033253600239285086,0.0333852192941071,0.03273466334238597,0.03279211096420809,0.0324918550950976,0.032620648748514794,0.033072946834813814,0.032828971513213366,0.034294163233334264,0.035730555268737044,0.03350871967559293,0.03342841979013934,0.03350185429153877,0.034369104213539815,0.03458485531124485,0.032368688034820736,0.03278006833991471,0.03352127112948434,0.03253659955387279,0.03325236973491078,0.03249724089294315,0.033911378127800935,0.0342918325026561,0.031334637431675194,0.033309347096625155,0.03362609567833052,0.033394564595555294,0.03261372163133973,0.03377841996044245,0.03357276531412996,0.033653534389110715,0.03229454087257196,0.032531342095009,0.032742373399686775,0.03322297057275495,0.03370252538422495,0.03212507215152166,0.033520943964895134,P00533,CHEMBL203,
0,sp|Q15759|MK11_HUMAN,0.07242208884769742,0.05948957298203718,0.023278528558188457,0.04914356028950897,0.010346012692528205,0.046557057116376914,0.08018159836709357,0.04914356028950897,0.025865031731320508,0.046557057116376914,0.10863313327154614,0.04397055394324487,0.023278528558188457,0.025865031731320508,0.05948957298203718,0.06466257932830127,0.033624541250716664,0.012932515865660254,0.04138405077011281,0.06466257932830127,2.735397434929902e-06,2.2469336072638483e-06,8.792348897988969e-07,1.8561625451310047e-06,3.9077106213284313e-07,1.7584697795977939e-06,3.0284757315295337e-06,1.8561625451310047e-06,9.769276553321078e-07,1.7584697795977939e-06,4.103096152394853e-06,1.6607770140645832e-06,8.792348897988969e-07,9.769276553321078e-07,2.2469336072638483e-06,2.4423191383302697e-06,1.27000595193174e-06,4.884638276660539e-07,1.5630842485313725e-06,2.4423191383302697e-06,0.03627049494063282,0.036554368060939486,0.032309281108650466,0.03291437257532901,0.03521230424514042,0.03493189729773611,0.03396080011304035,0.03496033564147435,0.03420204455724995,0.034269434604174365,0.0328806619035226,0.033098083877556736,0.030778971333260536,0.033655504280202225,0.033237094973296064,0.032892183999207965,0.03393512984499796,0.03339318423218697,0.031807739003256674,0.03457206323494028,0.033562606656285084,0.034213909623256065,0.0315636475950044,0.03007785516032852,0.03248249974345573,0.030696388166697168,0.031638922596852075,0.03269341821391135,0.032541406059972244,0.03210689318431016,0.03536929452878994,0.037207442527956616,0.032100494594048706,0.03357659320414931,0.034469417157633866,0.0340042725931006,0.033572636647145215,0.03528980192547556,0.03273581018686428,0.03539980397946596,0.033385877387275366,0.03276443416716551,0.035141846232075516,0.034222967618023244,0.031943971245111384,0.03399698471279182,0.03300022542605647,0.032178131034817946,0.03306436072662902,0.03357431696271238,0.03511507841431941,0.03318162135309854,0.03182813693301867,0.03157145896085671,0.03250470818071892,0.03063242632927493,0.031040625780778906,0.033925512685527716,0.03201271764421711,0.031188933168134876,Q15759,CHEMBL3961,
0,sp|P09917|LOX5_HUMAN,0.058377100890447835,0.04887385190828191,0.035297781933759154,0.05973470788790011,0.017648890966879573,0.042085816921020536,0.06516513587770921,0.044801030915925084,0.02307931895668868,0.05973470788790011,0.08009881284968423,0.05158906590318646,0.021721711959236403,0.04751624491082963,0.04615863791337736,0.044801030915925084,0.040728209923568265,0.020364104961784132,0.040728209923568265,0.06652274287516148,2.0966663331992e-06,1.7553485580272373e-06,1.2677517363530048e-06,2.145426015366624e-06,6.338758681765024e-07,1.5115501471901214e-06,2.3404647440363164e-06,1.6090695115249675e-06,8.289145968461955e-07,2.145426015366624e-06,2.8768212478779723e-06,1.8528679223620841e-06,7.801549146787722e-07,1.7065888758598141e-06,1.657829193692391e-06,1.6090695115249675e-06,1.4627904650226978e-06,7.313952325113489e-07,1.4627904650226978e-06,2.38922442620374e-06,0.033735924049625804,0.034840895047007735,0.033754582728677325,0.0345545416553094,0.03301416518669671,0.03533363579151906,0.034162040366497795,0.032925134270128685,0.03420949321116185,0.03270544603427958,0.03345466969404918,0.03327717493335599,0.03446638951775083,0.032414964702744804,0.03318287867380903,0.032694581241239674,0.034069715352311195,0.03373198210194794,0.03371235490606439,0.032508095863966524,0.03297701915859661,0.03251731292939363,0.03390650926950543,0.03331545972220554,0.03137877143346075,0.032625932214285114,0.032893583347747224,0.0325230276402887,0.032563093881040325,0.031193018077880663,0.033701736624352475,0.03480745506089492,0.03557443023348384,0.034673458578330624,0.033626027465851124,0.03479427044283685,0.03452257661783175,0.032963432144878006,0.033803946670111835,0.032951505526619865,0.03417849904464911,0.03351923400996803,0.034560809084619226,0.0317280665894206,0.03275395079835032,0.03152508490852583,0.034368213216026115,0.03432514378876764,0.03406484997745328,0.0322057798235195,0.0328813305920445,0.03293663382355879,0.033381327000893905,0.03258895290986398,0.032169751294365986,0.032670498602320776,0.03270197785312807,0.0320756548597193,0.03194064417576592,0.032004709522165685,P09917,CHEMBL215,
0,sp|P29323|EPHB2_HUMAN,0.0671001235005717,0.0560699662128065,0.04503980892504129,0.05147406734290433,0.027575393219413036,0.04320144937708042,0.056989145986786935,0.07169602237047389,0.014706876383686953,0.05974668530872824,0.06342340440464997,0.04503980892504129,0.03309047186329564,0.036767190959217384,0.04687816847300216,0.07353438191843475,0.06250422463066954,0.012868516835726082,0.035848011185236936,0.06618094372659128,2.257285046575938e-06,1.8862244909744141e-06,1.51516393537289e-06,1.7316159261404457e-06,9.276513890038105e-07,1.453320509439303e-06,1.9171462039412084e-06,2.4118936114099067e-06,4.947474074686988e-07,2.009911342841589e-06,2.133598194708764e-06,1.51516393537289e-06,1.113181666804572e-06,1.236868518671747e-06,1.577007361306477e-06,2.473737037343494e-06,2.10267648174197e-06,4.329039815351113e-07,1.2059468057049534e-06,2.226363333609144e-06,0.03373441106698568,0.03538152662268007,0.034623471985394096,0.03290980147172313,0.033079586476822284,0.03325152567163964,0.032841551546243235,0.033546302764600036,0.03323808533306654,0.033439118589925945,0.03407593562105531,0.033254658603981205,0.03299326409821626,0.03401555920568339,0.03315709428906762,0.03235389174731525,0.03294059960114805,0.035275834184861014,0.03247081931951158,0.033065664212293636,0.03370978853879017,0.03355136321692775,0.032862542119397826,0.032622337648798364,0.0322925494578369,0.033835142691564506,0.032657651065027014,0.032790486513899784,0.03334287201113626,0.031767384550427075,0.03435341704053363,0.03447135554596027,0.03259369636947765,0.034514352187840595,0.032782139472639894,0.034229965193684986,0.03419350849409715,0.033900760268755326,0.033622968875975545,0.03269699035164323,0.034136195099113184,0.03362369244405897,0.031297956001488436,0.03344595753009713,0.03387838840942385,0.031797545749207734,0.0330713718992174,0.03372244711876101,0.032375287034279304,0.033053397107469795,0.03377204863853105,0.033001173426440183,0.034551340740891466,0.03408593185468567,0.032564323834330514,0.03455332591486395,0.032372562831366934,0.03278843822557123,0.032804737060476034,0.03174469435740489,P29323,CHEMBL3290,
